workflow,process,n,n_c,strategy,lr_sizey_MAPE,lr_joint_MAPE,knn_sizey_MAPE,knn_joint_MAPE,mlp_sizey_MAPE,mlp_joint_MAPE,rf_sizey_MAPE,rf_joint_MAPE,lgbm_sizey_MAPE,lgbm_joint_MAPE,ngb_sizey_MAPE,ngb_joint_MAPE
mag,NFCORE_MAG:MAG:BIN_QC:BUSCO_UNTAR,1,1,global_fallback,5826.8921465412905,5789.096226040227,5146.541353006328,2301.58106583696,12036.057053809418,8872.498720530137,475.70785296445814,349.1316795641434,12143.311668341628,195.48966467814145,163142.8352994668,25550.46498323652
mag,NFCORE_MAG:MAG:CATPACK:CAT_DB_UNTAR,1,1,global_fallback,8744.752779245717,7117.450039912697,827.6560613201203,136.37386657230388,5463.960683716932,2831.4820771389823,14.071611523801812,41.44775062307786,6821.461954649539,86.43754839843002,4062.788913943464,1100.5140884770797
mag,NFCORE_MAG:MAG:GTDBTK:GTDBTK_DB_PREPARATION,1,1,global_fallback,6295.8872636741025,2563.5333051790044,1221.877732343604,772.9900598694115,13315.69214155576,865.0692737231888,193.14891763448608,375.7447032304684,7476.126143539801,324.89635222082404,3737.6822143101344,43845507.2567938
mag,NFCORE_MAG:MAG:PRODIGAL,2,2,global_fallback,510.1359573239003,327.5236351731696,529.4964360615979,73.18220907843502,346.23880460727787,37.545258790411076,218.95072660895448,41.14996055079416,324.6835853571472,70.03720694575688,444.5943643332895,811941.4474521246
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_PHIX_REMOVAL_ALIGN,3,3,global_fallback,827.2584012366774,247.21860829778643,524.8867626265754,54.17021070929918,1824.4516291191485,84.58215543428577,60.64206293175895,13.750327648484086,1549.2213076148273,34.42870242374854,798.5562180626572,1179.5153099390877
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_PHIX_REMOVAL_BUILD,1,1,global_fallback,4213.95016126546,2892.9132388047906,150.70653389622888,23.532125492656235,4254.665742455114,14.383123799895648,34.64701564309117,0.020235433936410654,3227.8908267454385,33.731950715770594,4422.462581284859,147.81561703402727
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:CAT_FASTQ,1,1,global_fallback,5669.279462425345,3278.5686747045193,1976.746941883119,31.64030162667798,4305.791593602953,475.626066314169,171.49373896100838,81.68415862511354,4506.763993836831,22.143307149161252,4738.936950392905,7190.032334830431
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTP,3,3,global_fallback,423.68657907448386,376.0983919965642,57.52399165526782,87.6031515843947,442.68077982449904,290.63089284920335,40.3239199481478,66.75111495114858,438.3175058350148,41.09042839519288,1538.0482213149419,9.809233024140698e+62
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_RAW,3,3,global_fallback,6.6407651170863025,11.970313020400042,29.80461405533636,7.130251874038545,18.552235448707407,109.26272600768175,24.990561936408827,3.9704335131198505,20.296043362422164,5.636233728782719,10.193308212266714,57.82054006494022
mag,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:FASTQC_TRIMMED,3,3,global_fallback,4.632648771043024,20.813572826982544,34.73725103813505,9.85761191109674,12.454165739677684,125.80082873891313,25.944347882762816,6.511307866573414,12.456741412899419,12.733832920082952,11.918114116427022,67.68724569734938
mag_karlsson,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_PHIX_REMOVAL_ALIGN,2,2,global_fallback,1587.459909697849,84.97259525564601,974.450466096963,974.450466096963,815.2415680400537,1288.753341292305,78.8735412618139,197.08660614094967,1434.5092117031631,1216.5262891312605,161.38716593772466,413.8133403640094
mag_karlsson,NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_PHIX_REMOVAL_BUILD,1,1,global_fallback,8527.901791853988,3209.428666997011,401.4131531826176,189.78183188132655,8609.332968100945,103.24026835157811,30.705990972917537,65.28971073428255,6555.782786964046,200.68566120158602,8944.926702911713,617.8058285326904
