workflow,process,a,c,M,runtime_sec,safe_old_bytes,safe_new_bytes,OOM_old,OOM_new,waste_old_GBh,waste_new_GBh
iwd,graphToShapefile,27941678.0,,162295808.0,1.605,655666211.3970402,677120037.900795,0,0,0.00020485461830581893,0.00021376256132259755
iwd,graphToShapefile,17864602.0,,3248128.0,0.855,21634473.25080562,50535671.7597242,0,0,4.066859369227974e-06,1.0459489787867757e-05
iwd,graphToShapefile,17077488.0,,3317760.0,0.88,20789686.613623638,41016508.80904738,0,0,3.977599921115985e-06,8.582370084597028e-06
iwd,graphToShapefile,17237253.0,,3375104.0,0.808,21274644.723508693,42824232.71211845,0,0,3.7415441810140554e-06,8.246058391042807e-06
iwd,graphToShapefile,33915347.0,,166297600.0,2.178,670141259.5298405,984184110.9384161,0,0,0.00028389078938919444,0.000460838283521814
iwd,graphToShapefile,16031714.0,,3301376.0,0.727,20756355.95938471,30608794.045373317,0,0,3.2828526857186636e-06,5.135854116068326e-06
iwd,graphToShapefile,30115383.0,,160382976.0,1.82,660251735.0106776,677120037.900795,0,0,0.00023535585791478793,0.00024329805039372476
iwd,graphToShapefile,19435670.0,,158220288.0,1.284,118953848.4619363,261134797.04148206,1,0,0.0,3.4185289304202365e-05
iwd,transectAnalysis,264523254.0,,1768304640.0,4.819,2128639514.7418947,2358882940.339916,0,0,0.00044922182993062837,0.0007362614151240575
iwd,transectAnalysis,264182803.0,,1768407040.0,350.655,2134765887.0012348,2358912519.8852773,0,0,0.03323413263365264,0.05356752702996649
iwd,transectAnalysis,285047031.0,,1878491136.0,17.324,2255754357.8657603,2498651098.52376,0,0,0.0016907923481329944,0.002779390246597433
iwd,graphToShapefile,30991884.0,,159944704.0,1.944,660245691.6618923,677120037.900795,0,0,0.00025160846611244775,0.0002600948142878984
iwd,graphToShapefile,35830954.0,,170811392.0,2.242,691734377.4662842,1269399804.6938148,0,0,0.00030213897980941283,0.0006371889732311202
iwd,graphToShapefile,30390154.0,,160071680.0,1.883,659098878.3084949,677120037.900795,0,0,0.00024309283909255844,0.0002518715486776904
iwd,graphToShapefile,35027351.0,,168812544.0,2.133,677557292.1808045,1142802575.3728626,0,0,0.0002807297402034762,0.0005374561004232812
iwd,graphToShapefile,20555146.0,,160575488.0,1.118,648908865.6146628,648908865.6146628,0,0,0.00014123939292639726,0.00014123939292639726
iwd,graphToShapefile,35122551.0,,161697792.0,2.051,679505934.9642991,1157259778.9583476,0,0,0.00027474649799464517,0.0005282403785454862
iwd,graphToShapefile,30508950.0,,166690816.0,1.834,659098878.3084949,678462463.837567,0,0,0.0002336265069830386,0.0002428136978438377
iwd,graphToShapefile,39732174.0,,171606016.0,2.49,701552625.4246618,2048742492.5143855,0,0,0.00034137294148286595,0.0012091852068799704
iwd,graphToShapefile,22676959.0,,159657984.0,1.191,649696369.095644,672575322.6407632,0,0,0.00015098697729639296,0.00015803627005497536
iwd,graphToShapefile,36370276.0,,171520000.0,2.348,693732554.9268669,1360347708.2036996,0,0,0.0003172071958396075,0.0007221287579126362
iwd,graphToShapefile,28012755.0,,161415168.0,1.581,660653511.2195735,677120037.900795,0,0,0.0002041913932784734,0.000210926298702228
iwd,graphToShapefile,25035149.0,,160546816.0,1.37,651483071.4937943,672575322.6407632,0,0,0.00017399761774745313,0.00018147313297256558
iwd,graphToShapefile,31466044.0,,159264768.0,1.903,652668131.3171217,695497369.5643444,0,0,0.00024290615702888272,0.0002639913105656671
iwd,graphToShapefile,19697286.0,,161132544.0,1.089,78622835.04484594,227253421.40148208,1,0,0.0,1.8627909397658265e-05
iwd,graphToShapefile,20180983.0,,3436544.0,0.991,49723186.40987061,88887705.7106179,0,0,1.1866618006847636e-05,2.1907320156906197e-05
iwd,graphToShapefile,26679366.0,,161030144.0,1.542,655189322.2552426,675805904.0945613,0,0,0.00019712825121295536,0.0002053525459398551
iwd,graphToShapefile,20253319.0,,3371008.0,1.015,13519727.828766039,90373027.26129168,0,0,2.6648632939381134e-06,2.284509687327755e-05
iwd,graphToShapefile,15996068.0,,3395584.0,0.727,21283063.77567739,30294841.696869913,0,0,3.3641952702872512e-06,5.059089187125062e-06
iwd,networkAnalysis,17594431.0,,74551296.0,1.75,106410580.00448531,130146889.04664443,0,0,1.4423534224391731e-05,2.5169584442661597e-05
iwd,networkAnalysis,16798221.0,,63844352.0,1.498,96823750.3169001,104142321.15859103,0,0,1.2780627307874345e-05,1.5616819935015033e-05
iwd,graphToShapefile,16138617.0,,3350528.0,0.917,13618333.995724067,31565666.251070745,0,0,2.4358167877211156e-06,6.693436499331114e-06
iwd,graphToShapefile,29799080.0,,163246080.0,1.68,653000978.6501892,677120037.900795,0,0,0.0002128559034660039,0.00022333846150000673
iwd,graphToShapefile,15378496.0,,3284992.0,0.666,13481993.751760155,26613976.87183007,0,0,1.7568891160894452e-06,4.019459896989691e-06
iwd,graphToShapefile,16968494.0,,3268608.0,0.746,20408577.969482332,39817994.0100763,0,0,3.3078553768790174e-06,7.05369281570037e-06
iwd,graphToShapefile,32502062.0,,167804928.0,2.37,671171885.7458956,808086374.1341165,0,0,0.0003086246989506433,0.00039256980522066364
iwd,graphToShapefile,33454545.0,,161415168.0,2.013,665685743.9610814,923759237.4531928,0,0,0.0002626062343439441,0.000397001758375432
iwd,graphToShapefile,34869162.0,,169164800.0,2.289,677557292.1808045,1119093289.5566304,0,0,0.0003010527165094032,0.0005625152941263195
iwd,graphToShapefile,20954377.0,,158408704.0,1.436,179203946.86632586,486314887.62630963,0,0,7.725312673601613e-06,0.00012181525421002378
iwd,graphToShapefile,17226458.0,,3497984.0,0.979,21274644.723508693,42700155.92419206,0,0,4.5022593108303355e-06,9.928655684869745e-06
iwd,graphToShapefile,14847346.0,,3190784.0,0.831,18471939.170996413,21451936.381454926,0,0,3.2851472360128583e-06,3.925787913351486e-06
iwd,graphToShapefile,31964421.0,,160059392.0,2.019,657816885.7153537,748006594.2618264,0,0,0.00025998707338425103,0.0003070946682882566
iwd,graphToShapefile,29881565.0,,164843520.0,2.161,658165285.5020053,677168356.1469246,0,0,0.0002757926407502534,0.0002864163500653953
iwd,graphToShapefile,18567083.0,,3354624.0,0.828,13452575.044592539,60419973.81288296,0,0,2.1630234459939264e-06,1.2223637157085427e-05
iwd,graphToShapefile,16230534.0,,3350528.0,0.738,13501118.988722077,32407013.83115495,0,0,1.9379622793644905e-06,5.547497044677627e-06
iwd,graphToShapefile,31656291.0,,160268288.0,2.165,652668131.3171217,715188858.3319188,0,0,0.0002757867748490971,0.00031080382430320714
iwd,graphToShapefile,14955589.0,,3244032.0,0.905,18471939.170996413,22185952.68771183,0,0,3.5652207805029412e-06,4.4347610279036085e-06
iwd,graphToShapefile,19530269.0,,3395584.0,1.058,21420053.893118095,76368398.14495891,0,0,4.933393960538978e-06,1.9973050121364527e-05
iwd,graphToShapefile,29813696.0,,162959360.0,1.73,658165285.5020053,677120037.900795,0,0,0.0002216305198557854,0.00023011376169830336
iwd,graphToShapefile,15890920.0,,3317760.0,0.727,13605748.17776992,29383435.76807029,0,0,1.934917696761674e-06,4.902312915820603e-06
iwd,graphToShapefile,18743525.0,,3305472.0,0.928,13452575.044592539,63125619.64716224,0,0,2.436058291902009e-06,1.4361277899541004e-05
iwd,graphToShapefile,25758228.0,,161259520.0,1.43,654314311.1920081,674423989.873697,0,0,0.00018240168675277683,0.00018984110196001693
iwd,graphToShapefile,19738047.0,,155979776.0,1.299,273766435.7598541,273766435.7598541,0,0,3.958246955959811e-05,3.958246955959811e-05
iwd,graphToShapefile,28969259.0,,163401728.0,1.739,659189626.7182695,677120037.900795,0,0,0.00022304532942648528,0.00023111187255772723
iwd,graphToShapefile,18518219.0,,3395584.0,0.964,31797317.8327517,59686996.52728859,0,0,7.083037095861674e-06,1.4038374046356883e-05
iwd,graphToShapefile,35802253.0,,169127936.0,2.476,691734377.4662842,1264697122.3814573,0,0,0.0003347518825568568,0.0007017591413215239
iwd,graphToShapefile,24888866.0,,159977472.0,1.513,651483071.4937943,672575322.6407632,0,0,0.00019238226220066317,0.0002006380684310246
iwd,graphToShapefile,32447402.0,,167751680.0,2.332,671128468.4316882,801811132.6084473,0,0,0.00030368221681117415,0.0003825217701398713
iwd,graphToShapefile,35155604.0,,168988672.0,2.172,679505934.9642991,1162312648.377847,0,0,0.0002868586052101669,0.0005581467093415258
iwd,graphToShapefile,27557121.0,,159444992.0,1.624,654833433.0063436,675805904.0945613,0,0,0.0002081275266166523,0.00021693869008619743
iwd,graphToShapefile,19368637.0,,3375104.0,0.919,20960925.787501786,73484732.43125336,0,0,4.180958034758906e-06,1.666828072327754e-05
iwd,graphToShapefile,32154438.0,,159440896.0,2.105,652280464.6868768,768825526.195225,0,0,0.0002683831824004949,0.00033184954445419744
iwd,graphToShapefile,15939735.0,,3280896.0,0.758,13605748.17776992,29803842.2149251,0,0,2.024653354957079e-06,5.201020906915584e-06
iwd,graphToShapefile,33408934.0,,160530432.0,2.033,654625169.1784747,917940372.1778291,0,0,0.0002598634715822833,0.00039835108867885925
iwd,graphToShapefile,26398951.0,,155136000.0,1.848,646505386.5990561,674423989.873697,0,0,0.00023491334647019285,0.00024826064221731496
iwd,graphToShapefile,20472236.0,,159051776.0,1.205,74851110.88565706,385883041.2703159,1,0,0.0,7.071109971102189e-05
iwd,graphToShapefile,15488733.0,,3244032.0,0.761,48657905.273923054,48657905.273923054,0,0,8.940685737426767e-06,8.940685737426767e-06
iwd,graphToShapefile,15969990.0,,12914688.0,0.737,21283063.77567739,32757018.295227014,0,0,1.595534836116515e-06,3.78318685303088e-06
iwd,graphToShapefile,20324211.0,,3375104.0,1.013,13519727.828766039,91847511.59263846,0,0,2.6585389183575487e-06,2.318541749363526e-05
iwd,graphToShapefile,16804873.0,,12210176.0,0.827,51262600.18024018,51262600.18024018,0,0,8.355090083414332e-06,8.355090083414332e-06
iwd,graphToShapefile,19631228.0,,12840960.0,0.94,21150365.731683142,78214121.94015609,0,0,2.0206702531062255e-06,1.5897358722091423e-05
iwd,graphToShapefile,17876393.0,,3387392.0,0.916,21634473.25080562,50690345.317656845,0,0,4.324008199939388e-06,1.1209373993326617e-05
iwd,transectAnalysis,276165086.0,,1820803072.0,146.766,2218808721.657651,2448954277.6060863,0,0,0.015111665235639548,0.023849939679619042
iwd,graphToShapefile,24088696.0,,159391744.0,1.397,650883633.2061347,672575322.6407632,0,0,0.00017762757662398383,0.00018546705945528063
iwd,graphToShapefile,28672306.0,,161824768.0,1.625,659189626.7182695,677120037.900795,0,0,0.00020908654755839973,0.00021662428912727158
iwd,graphToShapefile,24722542.0,,157184000.0,1.574,644886599.0855589,672575322.6407632,0,0,0.0001985900235881485,0.00020986473131835907
iwd,graphToShapefile,18783542.0,,16252928.0,0.867,84290235.01597966,84290235.01597966,0,0,1.5260327085556248e-05,1.5260327085556248e-05
iwd,graphToShapefile,30661203.0,,162074624.0,1.77,653423997.2994834,677120037.900795,0,0,0.0002249890086603469,0.0002358394319513417
iwd,networkAnalysis,17476742.0,,106774528.0,1.674,126864588.7421416,134859201.82656363,0,0,8.700302098966992e-06,1.21624891919569e-05
iwd,graphToShapefile,29378633.0,,157413376.0,2.057,653000978.6501892,677120037.900795,0,0,0.0002637256399033589,0.00027656053387713496
iwd,graphToShapefile,31902056.0,,160665600.0,1.959,657816885.7153537,741270920.6484176,0,0,0.00025195363720578295,0.0002942476998885913
iwd,graphToShapefile,19647752.0,,3276800.0,1.064,21150365.731683142,78519513.42122917,0,0,4.919834108637973e-06,2.0711125774978515e-05
iwd,graphToShapefile,16669557.0,,12656640.0,0.769,52849180.463604584,52849180.463604584,0,0,7.995938162141357e-06,7.995938162141357e-06
iwd,graphToShapefile,17490258.0,,3346432.0,0.941,13516343.797099056,45814158.749100074,0,0,2.475736611282197e-06,1.0338231836058397e-05
iwd,graphToShapefile,39375470.0,,171143168.0,2.451,701289130.2721179,1964929475.895114,0,0,0.0003361525411223374,0.0011373958655557814
iwd,graphToShapefile,32443348.0,,167555072.0,2.328,671128468.4316882,801347239.8151903,0,0,0.00030327972927362813,0.00038170466993049694
iwd,graphToShapefile,16923075.0,,3391488.0,0.796,20408577.969482332,39326743.667057775,0,0,3.5042573428060697e-06,7.399995167371815e-06
iwd,graphToShapefile,22553992.0,,160182272.0,1.243,649696369.095644,672575322.6407632,0,0,0.00015741059522710675,0.00016476766567120242
iwd,graphToShapefile,33330987.0,,160997376.0,2.039,654625169.1784747,908062771.649613,0,0,0.00026038409890889237,0.00039407009200129894
iwd,graphToShapefile,15035091.0,,13623296.0,0.624,21232224.568403754,35687500.49460212,0,0,1.228303603694449e-06,3.5618079010375787e-06
iwd,graphToShapefile,14933828.0,,3248128.0,0.729,18471939.170996413,22036829.170786526,0,0,2.871101500584533e-06,3.5434141634816967e-06
iwd,graphToShapefile,20784393.0,,158564352.0,1.226,648908865.6146628,648908865.6146628,0,0,0.00015552113600788653,0.00015552113600788653
iwd,transectAnalysis,264878941.0,,1768964096.0,167.283,2136042161.252445,2360777966.1838765,0,0,0.015885755417047055,0.02561147419062376
iwd,transectAnalysis,268592717.0,,1785675776.0,109.238,2158858472.8654675,2384158871.3758125,0,0,0.010546123878044681,0.016913101587409104
iwd,graphToShapefile,37090125.0,,171384832.0,2.382,697098123.7813116,1489613352.468664,0,0,0.0003239577276588429,0.0008123255065115474
iwd,graphToShapefile,19495458.0,,12353536.0,0.98,118953848.4619363,118953848.4619363,0,0,2.7026025529924358e-05,2.7026025529924358e-05
iwd,graphToShapefile,33688388.0,,160915456.0,2.02,665685743.9610814,954047850.5259138,0,0,0.0002637805576750244,0.00041447151373201203
iwd,graphToShapefile,35092735.0,,170729472.0,2.236,679505934.9642991,1152716546.4235897,0,0,0.0002943041866821581,0.0005680351358763736
iwd,graphToShapefile,22858243.0,,159879168.0,1.159,649572377.5341017,672575322.6407632,0,0,0.00014682673690065117,0.0001537238049084539
iwd,graphToShapefile,25036447.0,,160481280.0,1.387,651483071.4937943,672575322.6407632,0,0,0.00017618022776361264,0.00018374850485648197
iwd,graphToShapefile,44148461.0,,172716032.0,3.146,704350511.0058184,3338068260.096169,0,0,0.0004326826558945868,0.0025761929727652387
iwd,graphToShapefile,19235295.0,,3407872.0,0.979,49478248.12341949,160442213.50907242,0,0,1.1668152027046226e-05,3.9771773629248014e-05
iwd,graphToShapefile,35845901.0,,170401792.0,2.244,691734377.4662842,1271854306.290955,0,0,0.00030264628890341503,0.0006394200653222968
iwd,graphToShapefile,23186979.0,,159526912.0,1.247,653033453.8576955,672575322.6407632,0,0,0.00015920510766420987,0.000165509310465366
iwd,graphToShapefile,28334069.0,,162410496.0,1.574,654869697.8979871,677120037.900795,0,0,0.0002005268881168402,0.00020958711366061828
iwd,graphToShapefile,30526402.0,,159223808.0,1.976,653423997.2994834,677120037.900795,0,0,0.00025263148620098086,0.0002647447271179332
iwd,graphToShapefile,30585366.0,,159936512.0,1.923,653423997.2994834,677120037.900795,0,0,0.00024550088221592895,0.0002572892234524166
iwd,networkAnalysis,16809397.0,,106237952.0,1.287,110756347.55818874,135045616.2138311,0,0,1.5043899529170927e-06,9.5914490115313e-06
iwd,graphToShapefile,28224057.0,,161357824.0,1.592,654328507.1174138,677120037.900795,0,0,0.00020303073430302522,0.0002124174613221201
iwd,graphToShapefile,35721695.0,,168943616.0,2.175,688646988.7941693,1251570574.008247,0,0,0.00029242360442548735,0.0006091661010527199
iwd,graphToShapefile,30904386.0,,166494208.0,1.776,658868536.2986271,678687381.7528126,0,0,0.00022622260137211784,0.00023532841887143836
iwd,graphToShapefile,33037406.0,,160415744.0,1.972,654252451.3908094,871605181.9841903,0,0,0.0002519346532967242,0.0003628188464026958
iwd,graphToShapefile,24036167.0,,160354304.0,1.441,650883633.2061347,672575322.6407632,0,0,0.00018286331540854237,0.00019094971108491943
iwd,graphToShapefile,17105050.0,,3289088.0,0.783,20789686.613623638,41324018.203141496,0,0,3.544967806398069e-06,7.704456634058873e-06
iwd,graphToShapefile,16057957.0,,3411968.0,0.677,21005439.113902535,30841555.37957311,0,0,3.0813272897857804e-06,4.804028471303431e-06
iwd,networkAnalysis,16725435.0,,64729088.0,1.412,100350206.0734196,105846744.8990174,0,0,1.301187471374571e-05,1.5019680151253462e-05
iwd,transectAnalysis,273743010.0,,1811705856.0,114.991,2193326106.885661,2429586129.606525,0,0,0.01135253613131562,0.018380859282666584
iwd,transectAnalysis,277295880.0,,1828642816.0,69.863,2201504845.075411,2444732596.2902737,0,0,0.006738962175452727,0.011134965221195633
iwd,graphToShapefile,17842990.0,,12730368.0,0.913,21540517.13209076,50253127.927237175,0,0,2.080902187567324e-06,8.862641488296999e-06
iwd,graphToShapefile,33179874.0,,160325632.0,1.994,654252451.3908094,889150924.3218883,0,0,0.000254791767508535,0.0003759639629705719
iwd,graphToShapefile,34052564.0,,161374208.0,2.013,666719199.1125647,1002762946.2793598,0,0,0.00026316575165568766,0.0004381654189476204
iwd,graphToShapefile,32045522.0,,160227328.0,2.022,659157577.1282009,756837510.9192036,0,0,0.0002609868440097255,0.00031208251858094645
iwd,graphToShapefile,30962703.0,,160755712.0,1.928,660245691.6618923,677120037.900795,0,0,0.0002491331040414589,0.0002575496057298688
iwd,graphToShapefile,25977332.0,,160890880.0,1.453,654314311.1920081,674423989.873697,0,0,0.0001854739890542471,0.00019303305919139384
iwd,graphToShapefile,35788452.0,,170082304.0,2.355,688646988.7941693,1262440686.5251753,0,0,0.0003159304440979403,0.0006655086222122289
iwd,graphToShapefile,35651607.0,,169271296.0,2.206,688741369.5049014,1240237184.4490144,0,0,0.0002964583386335451,0.0006111935686316253
iwd,graphToShapefile,28350198.0,,162377728.0,1.668,654869697.8979871,677120037.900795,0,0,0.00021251658541405016,0.00022211789177175144
iwd,networkAnalysis,17821591.0,,65335296.0,1.916,117433461.70227781,123371576.9414693,0,0,2.5823527503542468e-05,2.8766876470467068e-05
iwd,graphToShapefile,28813307.0,,162213888.0,1.658,659189626.7182695,677120037.900795,0,0,0.00021316570923014098,0.0002208565249354884
iwd,graphToShapefile,37607454.0,,171950080.0,2.535,697098123.7813116,1588313281.2469652,0,0,0.0003443954023495381,0.0009288599288197278
iwd,graphToShapefile,37053617.0,,169967616.0,2.337,690891447.1653044,1482834326.418677,0,0,0.00031494199024961343,0.0007937376444974211
iwd,graphToShapefile,20462223.0,,160059392.0,1.154,49458626.34458361,387208764.54836535,1,0,0.0,6.781331571874871e-05
iwd,graphToShapefile,32935935.0,,167305216.0,2.337,663815005.4079709,859274880.5713683,0,0,0.0003001816616927657,0.00041835349107556666
iwd,graphToShapefile,28347010.0,,158081024.0,1.744,654869697.8979871,677120037.900795,0,0,0.00022413815663457163,0.0002341769325865087
iwd,graphToShapefile,16498904.0,,3366912.0,0.886,13950506.827269766,34964497.97312996,0,0,2.425853426092463e-06,7.2424458267873835e-06
iwd,graphToShapefile,24614035.0,,160002048.0,1.402,652184476.7565342,672575322.6407632,0,0,0.00017851378073208577,0.0001859095079633795
iwd,graphToShapefile,19024622.0,,3293184.0,0.91,48611853.33175378,67631419.4374419,0,0,1.0668814671716328e-05,1.5146356243658845e-05
iwd,graphToShapefile,16395340.0,,3305472.0,0.922,13382674.942766389,33959488.41275341,0,0,2.4036351987757333e-06,7.311659123272182e-06
iwd,graphToShapefile,17579919.0,,3432448.0,0.912,21540517.13209076,46912125.971255675,0,0,4.272328236571506e-06,1.0258380093349241e-05
iwd,networkAnalysis,17146077.0,,64319488.0,1.672,100834721.93761635,123418708.43582779,0,0,1.5794576648543726e-05,2.556322571115363e-05
iwd,graphToShapefile,37889923.0,,172122112.0,2.32,696749555.5239272,1644327094.498174,0,0,0.00031487386802405717,0.0008835963178932468
iwd,graphToShapefile,15622641.0,,3354624.0,0.77,13513921.065920386,27155204.35757901,0,0,2.0237274107726854e-06,4.7410649131921015e-06
iwd,transectAnalysis,262076085.0,,1752453120.0,89.211,2117898237.9366198,2342876462.4514966,0,0,0.00843408942228902,0.01362635050471884
iwd,transectAnalysis,286513839.0,,1862418432.0,46.006,2248555963.317439,2493768713.436298,0,0,0.0045957259176169895,0.007514195373840195
iwd,graphToShapefile,42882386.0,,174796800.0,2.945,704350511.0058184,2917199760.012262,0,0,0.00040345299546920777,0.0020893644327391226
iwd,graphToShapefile,34525426.0,,161660928.0,2.024,667397391.8730927,1068903686.9581225,0,0,0.00026480879502141735,0.0004750416055661212
iwd,graphToShapefile,16001704.0,,3280896.0,0.805,21283063.77567739,30344311.99525561,0,0,3.7490248109473488e-06,5.636066683718306e-06
iwd,networkAnalysis,17723553.0,,72957952.0,1.803,119773484.42843981,121604762.98674023,0,0,2.1836514731785538e-05,2.2690691521880897e-05
iwd,graphToShapefile,24207427.0,,160718848.0,1.287,650883633.2061347,672575322.6407632,0,0,0.00016319929688348727,0.00017042149760208356
iwd,graphToShapefile,41809753.0,,174436352.0,2.61,703743028.699241,2594246753.9900026,0,0,0.00035739256125590736,0.0016338774389054178
iwd,graphToShapefile,32815396.0,,161202176.0,2.017,663815005.4079709,844805715.3625641,0,0,0.0002622630439170629,0.00035670387736994866
iwd,graphToShapefile,32090783.0,,160100352.0,1.97,652280464.6868768,761801301.9371336,0,0,0.0002508348738756929,0.00030665111815353883
iwd,graphToShapefile,35919472.0,,170786816.0,2.253,692126198.9958118,1283989962.0711713,0,0,0.0003038640728762487,0.0006488334718932163
iwd,graphToShapefile,35913607.0,,169009152.0,2.153,692126198.9958118,1283019203.5881078,0,0,0.0002913671137407998,0.0006204842592561607
iwd,graphToShapefile,30203028.0,,165769216.0,1.783,660251735.0106776,678123911.1307657,0,0,0.00022808667567145649,0.0002363304559498806
iwd,networkAnalysis,16508605.0,,64094208.0,1.404,111939418.18917148,158372295.8470921,0,0,1.7378136491195183e-05,3.424329148639544e-05
iwd,networkAnalysis,16623050.0,,64614400.0,1.483,93765194.29564361,102587146.47955398,0,0,1.1183794365481649e-05,1.4568364203488082e-05
iwd,graphToShapefile,18071585.0,,3244032.0,1.051,20961033.186121084,53305247.49817159,0,0,4.8171543222886344e-06,1.3611366736541796e-05
iwd,graphToShapefile,32418375.0,,160342016.0,1.962,653580135.4750531,798494257.9322189,0,0,0.00025035326845376186,0.00032390744597935985
iwd,graphToShapefile,32022495.0,,159780864.0,1.97,659157577.1282009,754321884.0148916,0,0,0.0002545025522672043,0.00030300212854036663
iwd,graphToShapefile,16368652.0,,3227648.0,0.781,13501118.988722077,33704210.50334153,0,0,2.075706102107119e-06,6.157644950657912e-06
iwd,graphToShapefile,35508327.0,,169881600.0,2.234,688741369.5049014,1217318919.5785778,0,0,0.0002998684649547018,0.0006053531987226628
iwd,graphToShapefile,34524860.0,,161017856.0,2.063,663882548.8506588,1068822526.7238672,0,0,0.00026837867305689315,0.00048449496730937987
iwd,graphToShapefile,23376830.0,,161374208.0,1.24,653033453.8576955,672575322.6407632,0,0,0.00015771882216951663,0.00016398763650266306
iwd,graphToShapefile,37426687.0,,171438080.0,2.281,697098123.7813116,1553259853.9394128,0,0,0.00031019006334896405,0.0008154079593189786
iwd,networkAnalysis,16657398.0,,75448320.0,1.261,101434733.05622254,114413057.43408039,0,0,8.477329293032234e-06,1.2711139060653996e-05
iwd,networkAnalysis,16648758.0,,65642496.0,1.325,101434733.05622254,109309077.12215416,0,0,1.2268807454317928e-05,1.4967962889118292e-05
iwd,networkAnalysis,17574773.0,,64647168.0,1.782,99862576.53261733,113123670.89131384,0,0,1.6234467945662868e-05,2.2347894433141082e-05
iwd,graphToShapefile,20198769.0,,158703616.0,1.093,49723186.40987061,253853082.657358,1,0,0.0,2.690445193412721e-05
iwd,networkAnalysis,16853283.0,,62259200.0,1.642,96971323.64813045,104632627.19040658,0,0,1.4745244091539692e-05,1.7999662978017806e-05
iwd,transectAnalysis,273393089.0,,1808515072.0,859.179,2183617475.5762687,2426868401.231712,0,0,0.0833740944255596,0.13744153161428996
iwd,transectAnalysis,265701359.0,,1778921472.0,10.557,2143324168.9287477,2374776503.1086497,0,0,0.0009952214627932314,0.001627341731196377
iwd,transectAnalysis,273982080.0,,1812893696.0,96.772,2193326106.885661,2430269106.099122,0,0,0.0095241199315389,0.015455984506888586
iwd,transectAnalysis,289548655.0,,1873240064.0,212.499,2266482605.0106597,2503811067.8255467,0,0,0.02161797516933336,0.03466478542267574
iwd,graphToShapefile,17345917.0,,12161024.0,0.8,21274644.723508693,44089021.23187344,0,0,1.8861601591749104e-06,6.607836574289832e-06
iwd,graphToShapefile,35706155.0,,168366080.0,2.219,688646988.7941693,1249050742.5949016,0,0,0.00029867083884937626,0.0006203744731993742
iwd,graphToShapefile,18827585.0,,12685312.0,0.869,32282222.477380656,64447585.55483437,0,0,4.405599502650967e-06,1.1636724415946925e-05
iwd,graphToShapefile,27193723.0,,161304576.0,1.502,654256427.3645748,675805904.0945613,0,0,0.00019154554873228677,0.0001999189960247814
iwd,graphToShapefile,32947058.0,,160796672.0,2.102,654252451.3908094,860619782.5746876,0,0,0.00026833577709673003,0.0003805560417959656
iwd,networkAnalysis,17204884.0,,66863104.0,1.568,110028446.7930505,119159687.40950873,0,0,1.750970712022214e-05,2.121372841353158e-05
iwd,graphToShapefile,32637714.0,,160251904.0,1.968,671171885.7458956,823826358.2766393,0,0,0.00026012111767607086,0.0003378410218326029
iwd,networkAnalysis,16672944.0,,65236992.0,1.356,96543661.74512546,107465742.81925184,0,0,1.0982322448241142e-05,1.4813768499144221e-05
iwd,graphToShapefile,20526304.0,,3280896.0,1.024,74851110.88565706,162515395.5121421,0,0,1.8959632154479837e-05,4.2182736797370406e-05
iwd,graphToShapefile,18948354.0,,3301376.0,0.89,48611853.33175378,66384744.54870283,0,0,1.0432449072511678e-05,1.4524544177459327e-05
iwd,networkAnalysis,17099462.0,,65355776.0,1.639,117559792.32853293,128903785.493627,0,0,2.2135049612381773e-05,2.6945021510552264e-05
iwd,networkAnalysis,17250449.0,,65347584.0,1.577,97014457.68125525,127853305.45772916,0,0,1.2919167003733916e-05,2.550052342802878e-05
iwd,graphToShapefile,26346181.0,,160964608.0,1.442,646505386.5990561,674423989.873697,0,0,0.00018112925469560728,0.0001915441900134374
iwd,networkAnalysis,16567896.0,,73551872.0,1.208,124115248.08586478,124115248.08586478,0,0,1.5801584118285076e-05,1.5801584118285076e-05
iwd,graphToShapefile,37941052.0,,169705472.0,2.539,696749555.5239272,1654629441.353777,0,0,0.0003461842239077025,0.0009753591169368372
iwd,networkAnalysis,17747363.0,,76095488.0,1.753,144601624.3941735,144601624.3941735,0,0,3.1067694097288094e-05,3.1067694097288094e-05
iwd,graphToShapefile,15108729.0,,3305472.0,0.683,13481993.751760155,23257906.118680865,0,0,1.7981159698560075e-06,3.525447230542656e-06
iwd,graphToShapefile,17450333.0,,3239936.0,0.874,13516343.797099056,45331779.762012534,0,0,2.323541276639269e-06,9.517152133500967e-06
iwd,graphToShapefile,17533065.0,,3203072.0,1.039,20788559.825222254,46335819.914062575,0,0,4.726804029818914e-06,1.1593653169230612e-05
iwd,graphToShapefile,32329012.0,,160993280.0,1.948,653580135.4750531,788350368.233055,0,0,0.0002482386498570761,0.0003161559729624724
iwd,graphToShapefile,20979058.0,,3358720.0,1.05,179203946.86632586,179203946.86632586,0,0,4.776585024720527e-05,4.776585024720527e-05
iwd,transectAnalysis,267185355.0,,1783328768.0,6.579,2149896374.397794,2382280025.7629576,0,0,0.0006238951354212762,0.001019410252163005
iwd,transectAnalysis,266231228.0,,1779818496.0,5.297,2142681234.39225,2372607847.256178,0,0,0.0004972444860843497,0.0008123215892258966
iwd,transectAnalysis,288120088.0,,1871036416.0,537.208,2260732005.166474,2507951878.5699143,0,0,0.054158370751717616,0.08851602306596172
