workflow,process,task_hash,a_bytes,c_bytes,M_peak_rss_bytes,M_cgroup_peak_bytes,runtime_seconds
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,6e06d83426b16be5da6a2a1cc36120c8,202240,8257069,6710886,45088768,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,af85937e2a9c9668e3f0bee84704da4b,11114905,18802888,3355443,44904448,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,1382839d8bd38628f9bc52a37920227e,9227468,16436701,3355443,44552192,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,d009d7f762ecf364101653acdad91855,14260633,19945368,3355443,80723968,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,50a5e7e93ea28432cc7b8ea1f614f595,202444,8351501,6920601,44101632,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,4ade850d6a5fdf50df6e0c52848cf27b,201830,7919256,3355443,44982272,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,4cd6a715c5263fa8351160fabe91a5ad,9542041,16938598,3355443,44552192,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,6eab7c256393a41cbb05bab47a586ada,9542041,17593447,3355443,45412352,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,f1a162088e6af9a2463443f9948a36ec,202444,7051170,3250585,44695552,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,202d38ed3f96aed2671b8b23d6257ec8,11219763,19057700,3250585,45658112,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,8b69621bc50236779028572aa767aa3b,203366,8286638,3355443,43585536,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,7d054c89e20ad5d920380947c6f1c9dc,9227468,16682715,3355443,45658112,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,62de0e75631c17baba439abcf22f85df,9542041,17447641,3460300,45105152,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,34ca408aac8456750ca8486223598535,9542041,17481790,3355443,44699648,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,e2fc5c4f089428975620eb5582c75a45,9122611,16156609,3460300,45064192,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS,e62ed0bfd7451ac65ea16d69f6fe8a82,87660953,125348564,324534272,424296448,10
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,803d0e8c1a4553fede95eeaa8fe124be,5138022,12191715,3355443,44781568,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS,40ef948ac759b950b3c7e91f3555655a,6291456,14973981,3565158,100995072,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:SAMTOOLS_SORT,d3d1bc2ce50f7957ea29bea2ae70519f,9017753,15368763,3355443,73510912,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,6e93c0e18f58e8b039de0979c73cd39f,11114905,18949182,3460300,46092288,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,d50fc2aaff7d21236f76e968b86251e7,9122611,16774563,3355443,44748800,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,0b552ca9390b2df386aa8e63ddb73f09,19818086,24179805,3250585,111185920,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,155aede13081bcfc9605eaa4c898e765,14365491,19962949,3355443,78684160,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_REMOVE_ORPHANS,b8fc66637d594872266a713184369cb2,11324620,24583571,23592960,80896000,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,3524f4420f51f427c77d7303662d3826,6186598,14372963,3355443,45178880,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,6bf28d7616f14bbb776731c0525ad2e0,9227468,16135472,3355443,54595584,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,245dd3eca4ce7676f4a619d75ee1b638,6186598,14032048,3355443,46026752,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS,88897e84fea2bed1f2f48f96765d418b,50646220,16603331,118174515,413306880,5
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS,74f91fe1b588551bba6b653289fc7a3e,83047219,19901758,121005670,421031936,8
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS,e1f82aaaff0722819ff655ef0034bae7,59349401,18564247,119327948,416407552,7
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:MACS3_CALLPEAK,237f4d535e04277893b797d58deb604f,44774195,52704098,93323264,165789696,3
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS,8fad5fd0c451d8686f7939207e4e4f95,86612377,121836461,347707801,423710720,10
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS,acdb2eac67f312c5076ebf26f274e770,90701824,127022496,362283008,438693888,10
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS,3638595f0574feba03ff9a843026d23b,59454259,18127316,119747379,414969856,6
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:MACS3_CALLPEAK,4531e19ae2ddfd9e5b642b310dcf3600,42467328,50256564,94686412,167907328,4
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS,4b5e7f3104b3eb390b0f00b38e0ae559,87556096,125161004,348127232,427679744,12
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,792827bde3e2778553e4bad0d7311a14,10276044,17101677,3355443,67178496,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS,3cf2f56365407ba57cb8219b5d7b1472,6291456,15956159,3355443,100864000,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTFINGERPRINT,19dad84031a15223fb9d52b221c5464c,270218035,288397405,1288490188,1374404608,20
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS,9f69b853ca1c2fbf51203083f8e7c992,6291456,15468147,3460300,101462016,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:FRIP_SCORE,79366fde4a17bdaac5deda4793958359,21390950,22535313,3355443,47300608,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS,9be874c687b04457c6e93492257c2a7c,6291456,15687605,3460300,100818944,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:FRIP_SCORE,450e571f0eab2c9949e336a820f9edfc,17720934,20026851,10905190,47071232,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTFINGERPRINT,a16eedc6a9df64b0d2f0a0e1dc3d71f6,269169459,274925604,1288490188,1374605312,22
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS,8787edf09db8829e0907a0b3a530bfb9,6291456,14101942,3565158,101203968,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTFINGERPRINT,599f32b12dd4eccf0f0e4a37c69b109a,270218035,289082273,1288490188,1376075776,20
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,c08f193766d76533a84795546c277cb4,4508876,11724993,3355443,46592000,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:MACS3_CALLPEAK,ed8a7d52e449bc78a1921105aa2c578e,43935334,55185710,94476697,169951232,4
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:MULTIQC_CUSTOM_PEAKS,273d75b57fad36324ccab378346c6dfa,244121,4323024,3145728,33497088,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:MULTIQC_CUSTOM_PEAKS,1395b040a99125c4674ebbd767acf6d7,229683,4413674,3040870,33325056,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:MACS3_CALLPEAK,8c9eb36070a4c5e831bd6bcf3030ce1d,42152755,50525608,92064972,165941248,3
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS,7241ca6b38a22d4acf614bc8eb343625,44354764,17879745,111568486,411607040,5
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,059a98e6d2908e90edb5b9f83055ec88,9542041,17699994,3355443,46596096,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,62259bc720d251397c0cc2e0fec6e877,5138022,13015938,3460300,45068288,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,ed05fa7d021664189f1993cc0f7fa085,6186598,13849310,8074035,44949504,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,53367ba418c217a4d056ab94908c9ac0,4508876,12440366,3355443,45629440,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:FRIP_SCORE,6ce30a47dbf3b49180028a69a52baef8,21181235,21592776,3355443,47104000,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS,4cec8e8160d52f5f23c567cebfe5c6e4,6291456,14383612,3460300,100827136,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,9093adc78b991a9f16642b0a1c8790f7,9542041,17215205,3250585,45215744,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS,e7c4961d76a1a6c17c8bf2f9608c2b33,85878374,122402078,351272960,425271296,10
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,55a22355cec8a561607029560531a360,5138022,13044787,3355443,45719552,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,666c227f22b780aae96ae5dc19217b8e,201932,8517165,3355443,45531136,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,292b317a2c44191ffc4a1796708b2e51,202342,8385140,3355443,45436928,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,13dfa9f514665626186017d40b8bcb2a,9227468,16345390,3250585,43421696,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:HOMER_ANNOTATEPEAKS,6e778869c5de0b2d7ae1084ebc2265f2,57986252,57318247,440401920,482205696,6
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,6cbc75298925399dfb7a41b313c3448a,6186598,13670938,3355443,45572096,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,e395e123bfb4547c91a15e256ed377ae,202547,8361573,3250585,44572672,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,0289728b0ea90c90df5b9dcb53565a65,202137,7342735,3250585,45240320,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,b07e5b05da24ab36900a6082d0eef0b2,6186598,13607656,3250585,44920832,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,a22226a218ec28bee19f2d57b3ecf9a5,202547,7597284,3355443,45445120,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,d0354af87952858c1ee3833363d93d48,203366,7875460,3355443,44986368,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,89079b136442b01ddefb6dbbff0b0a64,4508876,12151757,3355443,45092864,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:HOMER_ANNOTATEPEAKS,b6ce72aa38bdeb752e0a68f39f42ed2c,57986252,57333521,439877632,468979712,6
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,0961fc2414ab55a4bbb2a2cd805c2416,9227468,16993175,3355443,46108672,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,be73af58252639056927ca42be5b7388,6186598,13837188,3460300,45338624,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:FRIP_SCORE,37521e48182e6e82586aa1a554e652d3,15099494,19105678,11010048,46227456,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTFINGERPRINT,6603c399304342c8472850acf53d286b,269169459,287172281,1288490188,1376808960,18
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:BEDTOOLS_GENOMECOV,908bc78c3df27d23cc600fe8140a10cc,7025459,9964237,2936012,49012736,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:BEDTOOLS_GENOMECOV,a8f0470ac06a80df97ddd8b6801cda4a,12687769,15794317,12373196,55554048,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:BEDTOOLS_GENOMECOV,0922b28b6aaa8c2e13508c24312dc189,8493465,11307983,2936012,54263808,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:BEDTOOLS_GENOMECOV,f49c4ebc7ab462b26acedd4d04d4380f,8493465,11346471,2726297,49729536,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:BEDTOOLS_GENOMECOV,b094071f523a401b81ba57d9cc74b5bd,5976883,9856441,2831155,48848896,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:MULTIQC_CUSTOM_PEAKS,7912496f8e8eb18c95a0660912cb863c,195072,4487824,3145728,33288192,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:UCSC_BEDGRAPHTOBIGWIG,e10d30c73556b3218a8725b3abe4902f,5872025,11190288,3355443,39714816,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:UCSC_BEDGRAPHTOBIGWIG,dcf9d5ea00b86d544790ff46d8e4ffe9,10485760,15060160,3145728,43724800,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:HOMER_ANNOTATEPEAKS,71775330c3272889600dd6f80da7c1ab,57776537,58221590,439458201,468668416,6
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:UCSC_BEDGRAPHTOBIGWIG,b0f6e0d4149e07cf565f5397df57dfa1,7235174,12445883,3250585,42455040,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:UCSC_BEDGRAPHTOBIGWIG,b02cc82cfcddee4c37b0da3abf3a690c,7235174,11684241,3355443,43352064,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:UCSC_BEDGRAPHTOBIGWIG,fed988636ae8007315f92f683ecd1ada,4823449,10531794,3250585,40620032,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:PLOT_MACS3_QC,bbb337c5ec765b94e2cfbd93edf84bed,16148070,23942229,133274009,188854272,4
chipseq,NFCORE_CHIPSEQ:PREPARE_GENOME:GTF2BED,9607b66852ab88ea37264dc2b2fe60b6,12268339,15069279,2831155,53768192,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,685715102077db06b81dc046126411a9,20761804,52623935,379060224,454696960,7
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX,3bdf2b31a9e4f7861f765b56b7428a23,258998272,277541290,251343667,272359424,186
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX,b7af6250afa8298ecd74f2582ea9c472,256691404,276684106,244632780,270155776,188
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX,c80f1625edaf64d7bc2c7c204369d18c,260361420,277539652,247883366,269729792,189
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BED_CONSENSUS_QUANTIFY_QC_BEDTOOLS_FEATURECOUNTS_DESEQ2:MACS3_CONSENSUS,38a4065ce55a2efda1992dc49b32eff5,13316915,29059669,79062630,184659968,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX,a9c2d358bd135540c7cbe038545c6d53,254489395,273576017,241382195,272158720,183
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP,71660036908a6a65c42c0dcfab5b957e,278396928,295354634,332503449,420077568,13
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE,2d759513292ae91e9d3d5497ee1f77c2,187695104,196249116,117859942,299356160,6
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE,f38a23b1ea940a79624571a18bd594f7,190316544,206478666,119013376,295882752,7
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE,dde9649016fc366f8b63c8911fe93b1f,193776844,210077222,119013376,297037824,6
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BED_CONSENSUS_QUANTIFY_QC_BEDTOOLS_FEATURECOUNTS_DESEQ2:SUBREAD_FEATURECOUNTS,8e48ccf384b129b543557c944f45ec27,61656268,44180918,33239859,56381440,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP,5f3d84ebc0b58dec15fde7e0b289057b,265918873,283233874,292447846,420835328,13
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP,cac804ce9d2c010381232d7f5028601f,292657561,308406625,332188876,420196352,13
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP,70d3b5e5b4730eaee062899f802c2f09,282486374,294608920,332503449,420028416,13
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BED_CONSENSUS_QUANTIFY_QC_BEDTOOLS_FEATURECOUNTS_DESEQ2:HOMER_ANNOTATEPEAKS,a44f008f6787f960ebb56ccb2eced33e,58091110,56547733,441660211,471105536,6
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BED_CONSENSUS_QUANTIFY_QC_BEDTOOLS_FEATURECOUNTS_DESEQ2:ANNOTATE_BOOLEAN_PEAKS,7d8fd7c034b0ba9ed1b07f3dd87df91b,1363148,5305086,3040870,35438592,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE,115b755ea89d34d48488bf457d13d38d,193776844,204660440,119537664,296067072,6
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BED_CONSENSUS_QUANTIFY_QC_BEDTOOLS_FEATURECOUNTS_DESEQ2:DESEQ2_QC,6466238b0ce01e44d1883bdba6054e3c,76860620,77046164,715233689,802209792,17
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:MULTIQC_CUSTOM_PEAKS,d8febf5be1fee33e1717ac817cb17c6c,215756,4510607,3040870,33583104,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:BEDTOOLS_GENOMECOV,fdaf91e7ea0a68d4b03b7b84611433eb,13107200,15881113,12582912,55463936,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:UCSC_BEDGRAPHTOBIGWIG,e8539f8b239aded6c493ee7ace3cf543,10800332,15616977,3250585,44752896,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:IGV,22c144bce02d8589526da021909ee644,709939,6078142,2726297,39231488,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX,ba096fdfc63ed29aab77636b6481793d,251658240,274214278,249770803,271970304,184
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE,4ad9eac9880c1aac8ddacf22e46ab156,210029772,51798273,117755084,297869312,6
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP,34fe076764a47645fec1d7b60f900ed5,264346009,52206593,263297433,422293504,14
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:HOMER_ANNOTATEPEAKS,35ecfb99052fba5c4acfda04e838a486,57881395,57263490,439667916,468471808,6
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:PLOT_HOMER_ANNOTATEPEAKS,cac7903124f0a79cb46e677cccdc2a68,16777216,25417902,99405004,185856000,3
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX,a38a40b7b749e07b47f6b11c4d4f6568,270322892,291065033,246205644,271683584,184
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE,edef193ebadcca33e3dbb06ca1c435fb,192099123,203736848,119537664,296898560,6
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP,9d527f7a4fdc9d88d2279e3aba2dfd64,290665267,301103384,293076992,421736448,12
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC,38800b24332c1be4a830dd8dea75777f,176894771,95475,855742873,762617856,100
