process,task_hash,task_name,work_dir,wrapper_pid,ebpf_tsv,ebpf_files,ebpf_read_bytes,ebpf_mmap_bytes,ebpf_total_bytes,trace_realtime_ms,trace_rchar,trace_wchar,trace_syscr,trace_syscw,trace_read_bytes,trace_write_bytes,trace_vmem_kb,trace_rss_kb,trace_peak_vmem_kb,trace_peak_rss_kb,trace_vol_ctxt,trace_inv_ctxt
ASHLAR,1a022b30e7488e16608a7c0cdb39bed9,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0193),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1a/022b30e7488e16608a7c0cdb39bed9,131324,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_1a022b30e7488e16608a7c0cdb39bed9/ebpf_attribution_132445.tsv,3306,187851538,31875072,219726610,30000,194717364,7874309,24620,800,129807360,7880704,33948972,221872,33948972,221872,5660,6269
ASHLAR,1a75d09d05e9f4391c4990ff2a210ab3,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0232),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1a/75d09d05e9f4391c4990ff2a210ab3,498150,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_1a75d09d05e9f4391c4990ff2a210ab3/ebpf_attribution_499058.tsv,3306,194800863,31494144,226295007,29000,194717470,7874310,24620,800,129457152,7880704,33948724,221200,33948724,221200,5767,5254
ASHLAR,1b9c0e3bcdc8a9d91f0803d0902e8391,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0164),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1b/9c0e3bcdc8a9d91f0803d0902e8391,463914,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_1b9c0e3bcdc8a9d91f0803d0902e8391/ebpf_attribution_464568.tsv,3305,196645832,31449088,228094920,29000,194717561,7874310,24619,800,129635328,7888896,33948844,221668,33948844,221668,5741,4729
ASHLAR,1bdb399f2ea49992d8f66e3a16344476,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0085),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1b/db399f2ea49992d8f66e3a16344476,431217,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_1bdb399f2ea49992d8f66e3a16344476/ebpf_attribution_431990.tsv,3304,185907927,32219136,218127063,30000,194708494,7874310,24617,800,130014208,7880704,33946244,221672,33946244,221672,5836,3381
ASHLAR,1c6d6d991ccfb07871a2ebb903359a4c,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0400),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1c/6d6d991ccfb07871a2ebb903359a4c,2370595,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_1c6d6d991ccfb07871a2ebb903359a4c/ebpf_attribution_2371142.tsv,3306,188803918,31416320,220220238,29000,194717934,7874325,24621,800,129256448,7880704,33948948,222180,33948948,222180,5886,3182
ASHLAR,1d1718b47a93ef6d58aae1989b4f97e9,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0004),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1d/1718b47a93ef6d58aae1989b4f97e9,2234571,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_1d1718b47a93ef6d58aae1989b4f97e9/ebpf_attribution_2235138.tsv,3306,187935691,31617024,219552715,30000,194717945,7874325,24621,800,129455104,7880704,33948924,222524,33948924,222524,5818,6530
ASHLAR,1d257ae21576a5536354b3a278b2b303,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0107),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1d/257ae21576a5536354b3a278b2b303,98404,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_1d257ae21576a5536354b3a278b2b303/ebpf_attribution_99276.tsv,3305,196663766,31510528,228174294,30000,194708308,7874307,24617,800,125620224,7880704,33946556,221484,33946556,221484,5845,3788
ASHLAR,1d52a4542208222f29d44ec8dabf4340,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0354),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1d/52a4542208222f29d44ec8dabf4340,532407,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_1d52a4542208222f29d44ec8dabf4340/ebpf_attribution_533586.tsv,3305,189717723,30789632,220507355,29000,194717421,7874310,24619,800,129314816,7880704,33948632,221912,33948632,221912,5789,5323
ASHLAR,1e9c2f1f58fe5d7637e80ae94f507fc1,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0317),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1e/9c2f1f58fe5d7637e80ae94f507fc1,2338229,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_1e9c2f1f58fe5d7637e80ae94f507fc1/ebpf_attribution_2339610.tsv,3306,188954955,31469568,220424523,30000,194717896,7874325,24624,800,129238016,7880704,33948796,221264,33948796,221264,5760,3296
ASHLAR,1e9cbd577d4cdecd9153eea06241057b,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0198),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1e/9cbd577d4cdecd9153eea06241057b,2301948,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_1e9cbd577d4cdecd9153eea06241057b/ebpf_attribution_2302108.tsv,3305,187968781,31911936,219880717,30000,194717811,7874325,24620,800,129371136,7880704,33948724,221384,33948724,221384,5964,3170
ASHLAR,1e9db72423018d89ecd71ab3586687ac,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0313),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1e/9db72423018d89ecd71ab3586687ac,2338231,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_1e9db72423018d89ecd71ab3586687ac/ebpf_attribution_2339404.tsv,3306,188116524,31350784,219467308,30000,194717946,7874325,24621,800,129564672,7880704,33948868,221820,33948868,221820,5703,3737
ASHLAR,1f7d7b7487f9315b2af8ee44e01f2bbe,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0015),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1f/7d7b7487f9315b2af8ee44e01f2bbe,2234411,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_1f7d7b7487f9315b2af8ee44e01f2bbe/ebpf_attribution_2235123.tsv,3305,187968776,31698944,219667720,30000,194717945,7874325,24620,800,125507584,7880704,33948600,221348,33948600,221348,5847,3672
ASHLAR,1f8164ecae230c82aa775d6a48614949,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0290),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1f/8164ecae230c82aa775d6a48614949,166758,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_1f8164ecae230c82aa775d6a48614949/ebpf_attribution_166959.tsv,3306,187949022,31793152,219742174,30000,194717575,7874309,24620,800,130067456,7880704,33948660,221588,33948660,221588,5753,4349
ASHLAR,1f9ba84e8f97fdb25cfd77d10b640821,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0076),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1f/9ba84e8f97fdb25cfd77d10b640821,431087,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_1f9ba84e8f97fdb25cfd77d10b640821/ebpf_attribution_431938.tsv,3307,196672662,31379456,228052118,30000,194717399,7874310,24620,800,129775616,7880704,33948832,222580,33948832,222580,5784,5758
ASHLAR,202ac0a0d34abfc019ac75259fc12967,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0296),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/20/2ac0a0d34abfc019ac75259fc12967,2336567,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_202ac0a0d34abfc019ac75259fc12967/ebpf_attribution_2336977.tsv,3304,189695626,31010816,220706442,29000,194708788,7874325,24618,800,125310976,7880704,33946328,221224,33946328,221224,5883,3919
ASHLAR,20794e268be9844c7e1878f5a629e13a,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0213),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/20/794e268be9844c7e1878f5a629e13a,2303950,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_20794e268be9844c7e1878f5a629e13a/ebpf_attribution_2304258.tsv,3305,194801419,31244288,226045707,29000,194718042,7874325,24620,800,125204480,7880704,33948960,221904,33948960,221904,5838,3286
ASHLAR,208a85e7ef12e629a62021953e172024,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0371),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/20/8a85e7ef12e629a62021953e172024,199624,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_208a85e7ef12e629a62021953e172024/ebpf_attribution_200437.tsv,3306,189926355,30855168,220781523,29000,194717430,7874309,24623,800,129953792,7880704,33948836,221652,33948836,221652,5783,4143
ASHLAR,21abe829e12bc26530ef788dcd66f15e,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0025),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/21/abe829e12bc26530ef788dcd66f15e,130929,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_21abe829e12bc26530ef788dcd66f15e/ebpf_attribution_131807.tsv,3306,189919027,30720000,220639027,29000,194717372,7874309,24620,800,126291968,7880704,33948916,221840,33948916,221840,5845,5091
ASHLAR,22ea39c944b850252510be48747e987e,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0200),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/22/ea39c944b850252510be48747e987e,2301947,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_22ea39c944b850252510be48747e987e/ebpf_attribution_2302087.tsv,3307,196644686,31387648,228032334,29000,194717804,7874325,24621,800,125681664,7888896,33955584,240636,33964192,248940,6220,2860
ASHLAR,231b8beb6072171d9eccf4457f623b4a,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0278),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/23/1b8beb6072171d9eccf4457f623b4a,165176,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_231b8beb6072171d9eccf4457f623b4a/ebpf_attribution_166112.tsv,3306,189631732,31051776,220683508,29000,194717576,7874309,24620,800,129885184,7880704,33948700,221448,33948700,221448,5690,4647
ASHLAR,2357574ad65be263f9144841b407f6b4,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0172),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/23/57574ad65be263f9144841b407f6b4,465578,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_2357574ad65be263f9144841b407f6b4/ebpf_attribution_466044.tsv,3306,189687542,30920704,220608246,29000,194717311,7874310,24620,800,129230848,7880704,33948812,221164,33948812,221164,5799,3116
ASHLAR,23c3f91d5b2055dc080a48b0b0b97d50,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0287),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/23/c3f91d5b2055dc080a48b0b0b97d50,165220,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_23c3f91d5b2055dc080a48b0b0b97d50/ebpf_attribution_166279.tsv,3305,187967586,31707136,219674722,30000,194717325,7874309,24619,800,130125824,7880704,33948804,221680,33948804,221680,5800,4691
ASHLAR,23f1840433a0d630a04008656a781f6f,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0373),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/23/f1840433a0d630a04008656a781f6f,199632,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_23f1840433a0d630a04008656a781f6f/ebpf_attribution_200582.tsv,3304,189676785,31014912,220691697,29000,194708504,7874309,24617,800,126156800,7880704,33946384,221440,33946384,221440,5768,4176
ASHLAR,25ead5490b7a6c0e7667adc58b6643f2,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0064),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/25/ead5490b7a6c0e7667adc58b6643f2,2236023,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_25ead5490b7a6c0e7667adc58b6643f2/ebpf_attribution_2236643.tsv,3306,187949913,31625216,219575129,30000,194717897,7874325,24621,800,129874944,7880704,33948880,221528,33948880,221528,5798,2812
ASHLAR,26147b0c39f3ffdde849ace44c628dbf,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0237),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/26/147b0c39f3ffdde849ace44c628dbf,498068,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_26147b0c39f3ffdde849ace44c628dbf/ebpf_attribution_498976.tsv,3305,194801254,31252480,226053734,29000,194717425,7874310,24619,800,129673216,7880704,33948808,221340,33948808,221340,5742,5427
ASHLAR,263f4a51a1c3b3e765c49a30caad82b5,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0052),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/26/3f4a51a1c3b3e765c49a30caad82b5,2236022,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_263f4a51a1c3b3e765c49a30caad82b5/ebpf_attribution_2236678.tsv,3304,187884318,31744000,219628318,31000,194709167,7874325,24618,800,129971200,7880704,33946396,221996,33946396,221996,5808,3264
ASHLAR,2722092bad6fbfe7499a6e0994c0cbe7,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0179),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/27/22092bad6fbfe7499a6e0994c0cbe7,131170,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_2722092bad6fbfe7499a6e0994c0cbe7/ebpf_attribution_132239.tsv,3305,187948653,31682560,219631213,30000,194717446,7874309,24619,800,129905664,7880704,33948872,221336,33948872,221336,5741,5433
ASHLAR,2786bba041385a119493b7ea580dfd01,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0023),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/27/86bba041385a119493b7ea580dfd01,2269782,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_2786bba041385a119493b7ea580dfd01/ebpf_attribution_2270045.tsv,3306,187942833,31850496,219793329,30000,194718037,7874325,24624,800,125870080,7880704,33948944,222336,33948944,222336,5847,3200
ASHLAR,27913465e89d8e5d7a8f1a2b5b1cc7c9,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0079),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/27/913465e89d8e5d7a8f1a2b5b1cc7c9,431202,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_27913465e89d8e5d7a8f1a2b5b1cc7c9/ebpf_attribution_431940.tsv,3306,196672746,31232000,227904746,30000,194717411,7874310,24622,800,129722368,7880704,33948928,222556,33948928,222556,5801,3929
ASHLAR,27ef65a8aee8f3418cd176d0682ecb65,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0233),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/27/ef65a8aee8f3418cd176d0682ecb65,498171,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_27ef65a8aee8f3418cd176d0682ecb65/ebpf_attribution_499285.tsv,3306,188537610,31440896,219978506,30000,194717560,7874310,24620,800,129849344,7880704,33949204,221760,33949204,221760,5815,5371
ASHLAR,280ddc4e402df5f2f101a93e26df2ab2,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0336),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/28/0ddc4e402df5f2f101a93e26df2ab2,532176,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_280ddc4e402df5f2f101a93e26df2ab2/ebpf_attribution_533297.tsv,3306,187942830,31744000,219686830,30000,194717660,7874310,24620,800,125401088,7880704,33948976,221612,33948976,221612,5669,6899
ASHLAR,2838950610ca071af966e8efa4c177b3,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0010),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/28/38950610ca071af966e8efa4c177b3,2234401,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_2838950610ca071af966e8efa4c177b3/ebpf_attribution_2234970.tsv,3306,187942900,31821824,219764724,30000,194717892,7874325,24621,800,129145856,7880704,33948724,221836,33948724,221836,5779,6331
ASHLAR,2852f0cc64b264bf579c7b99a22fb305,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0160),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/28/52f0cc64b264bf579c7b99a22fb305,463919,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_2852f0cc64b264bf579c7b99a22fb305/ebpf_attribution_464730.tsv,3306,187949559,31780864,219730423,30000,194717505,7874310,24620,800,129698816,7880704,33948696,221804,33948696,221804,5893,7410
ASHLAR,287ba2b27be980a7f2d4f03366f2c5d8,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0121),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/28/7ba2b27be980a7f2d4f03366f2c5d8,98698,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_287ba2b27be980a7f2d4f03366f2c5d8/ebpf_attribution_99757.tsv,3306,196673049,31391744,228064793,30000,194717466,7874307,24619,800,129763328,7880704,33948592,222128,33948592,222128,5757,4085
ASHLAR,293c5afddeee306e70134fe53ce4111d,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0217),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/29/3c5afddeee306e70134fe53ce4111d,2307420,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_293c5afddeee306e70134fe53ce4111d/ebpf_attribution_2308525.tsv,3306,190108838,30740480,220849318,29000,194717946,7874325,24621,800,129197056,7880704,33948592,221764,33948592,221764,5826,2527
ASHLAR,2a0a7f1a060bfb5680b12f74922c5e57,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0294),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/2a/0a7f1a060bfb5680b12f74922c5e57,2336005,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_2a0a7f1a060bfb5680b12f74922c5e57/ebpf_attribution_2336067.tsv,3305,187949977,31735808,219685785,31000,194717711,7874325,24620,800,129956864,7888896,33948832,222016,33948832,222016,5936,4016
ASHLAR,2a5b5bdc2515f1f1564b90875d1e8aa0,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0334),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/2a/5b5bdc2515f1f1564b90875d1e8aa0,532337,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_2a5b5bdc2515f1f1564b90875d1e8aa0/ebpf_attribution_533430.tsv,3306,196645293,31379456,228024749,29000,194717484,7874310,24620,800,125900800,7880704,33948736,221544,33948736,221544,5778,5022
ASHLAR,2ad8b308270665b119a893c7f3c535b1,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0395),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/2a/d8b308270665b119a893c7f3c535b1,2370590,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_2ad8b308270665b119a893c7f3c535b1/ebpf_attribution_2371054.tsv,3305,188059563,31498240,219557803,30000,194717936,7874325,24620,800,129692672,7880704,33949372,221776,33949372,221776,5875,4189
ASHLAR,2b22a3c558a1af8e6ef94addebb2461c,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0247),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/2b/22a3c558a1af8e6ef94addebb2461c,498168,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_2b22a3c558a1af8e6ef94addebb2461c/ebpf_attribution_499249.tsv,3306,187949603,31821824,219771427,30000,194717365,7874310,24620,800,125551616,7880704,33949420,221696,33949420,221696,5745,5273
ASHLAR,2b68d3e73ba09e89bc9a8183b4009da1,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0087),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/2b/68d3e73ba09e89bc9a8183b4009da1,432865,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_2b68d3e73ba09e89bc9a8183b4009da1/ebpf_attribution_433215.tsv,3306,188218382,31436800,219655182,29000,194717649,7874310,24620,800,129730560,7880704,33949108,221772,33949108,221772,5795,3466
ASHLAR,2bc2d3bfbe5411dfd50f98f4d9c9a116,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0394),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/2b/c2d3bfbe5411dfd50f98f4d9c9a116,2370597,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_2bc2d3bfbe5411dfd50f98f4d9c9a116/ebpf_attribution_2370932.tsv,3305,187996247,31727616,219723863,30000,194717958,7874325,24620,800,130084864,7880704,33949404,221568,33949404,221568,5815,3948
ASHLAR,2c6c350e1774bb2974a73eff8395cb4b,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0202),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/2c/6c350e1774bb2974a73eff8395cb4b,2302622,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_2c6c350e1774bb2974a73eff8395cb4b/ebpf_attribution_2302879.tsv,3306,196671306,31367168,228038474,28000,194717946,7874325,24621,800,129816576,7880704,33949088,221136,33949088,221136,5871,4391
ASHLAR,2da6dae64028d5d3456fed2e1e0ad498,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0048),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/2d/a6dae64028d5d3456fed2e1e0ad498,2234412,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_2da6dae64028d5d3456fed2e1e0ad498/ebpf_attribution_2234754.tsv,3305,196673216,31293440,227966656,31000,194717857,7874325,24620,800,129362944,7880704,33958224,244784,33964116,249380,6144,5053
ASHLAR,2dcba15307a0b095daf80d3614be8ee5,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0042),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/2d/cba15307a0b095daf80d3614be8ee5,2268448,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_2dcba15307a0b095daf80d3614be8ee5/ebpf_attribution_2268730.tsv,3305,187623913,32108544,219732457,30000,194717883,7874325,24620,800,129496064,7880704,33949084,221428,33949084,221428,5936,2970
ASHLAR,2e8a8e30c60270a9f3be4989f1ab6e5d,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0330),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/2e/8a8e30c60270a9f3be4989f1ab6e5d,532082,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_2e8a8e30c60270a9f3be4989f1ab6e5d/ebpf_attribution_533046.tsv,3306,188954548,31342592,220297140,29000,194717395,7874310,24620,800,129909760,7880704,33948884,222056,33948884,222056,5808,4724
ASHLAR,2fdb5031a02add5fe554422719fbc14c,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0272),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/2f/db5031a02add5fe554422719fbc14c,165175,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_2fdb5031a02add5fe554422719fbc14c/ebpf_attribution_166168.tsv,3305,187948657,31911936,219860593,30000,194717471,7874309,24619,800,126188544,7880704,33948796,222008,33948796,222008,5803,5706
ASHLAR,30bff472ab3dbe10cfa8817db8d08f96,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0366),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/30/bff472ab3dbe10cfa8817db8d08f96,199630,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_30bff472ab3dbe10cfa8817db8d08f96/ebpf_attribution_200433.tsv,3306,189874582,30945280,220819862,29000,194717529,7874309,24620,800,129970176,7880704,33948748,221716,33948748,221716,5799,4116
ASHLAR,31107939b45f36178368e47f397a7edb,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0229),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/31/107939b45f36178368e47f397a7edb,2307197,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_31107939b45f36178368e47f397a7edb/ebpf_attribution_2308270.tsv,3305,194801394,31502336,226303730,29000,194717897,7874325,24620,800,129950720,7880704,33948808,221528,33948808,221528,5839,2764
ASHLAR,317a13de0f465f956d52625cb8f1056a,NFCORE_MCMICRO:MCMICRO:ASHLAR (PUBLIC_0300),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/31/7a13de0f465f956d52625cb8f1056a,2336448,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/ASHLAR/task_317a13de0f465f956d52625cb8f1056a/ebpf_attribution_2336870.tsv,3306,188615436,31408128,220023564,30000,194717969,7874325,24621,800,129383424,7880704,33948656,221684,33948656,221684,5879,3868
